day;month;year;count;length;weight;stage
8;4;2024;1;60.78;0.225;1
8;4;2024;2;60.53;0.155;1
8;4;2024;3;58.36;0.16;1
8;4;2024;4;60.6;0.17;1
8;4;2024;5;60.6;0.175;1
8;4;2024;6;65.44;0.235;1
8;4;2024;7;62.41;0.2;1
8;4;2024;8;58.69;0.155;1
8;4;2024;9;62.35;0.19;1
8;4;2024;10;64.1;0.23;1
8;4;2024;11;61.01;0.15;1
8;4;2024;12;63.54;0.22;1
8;4;2024;13;63.54;0.205;1
8;4;2024;14;64.06;0.225;1
8;4;2024;15;65.91;0.255;1
8;4;2024;16;64.34;0.23;1
8;4;2024;17;64.68;0.22;1
8;4;2024;18;59.51;0.175;1
8;4;2024;19;63.97;0.225;1
8;4;2024;20;63.97;0.225;1
8;4;2024;21;56.85;0.12;1
8;4;2024;22;66.17;0.25;1
8;4;2024;23;68.28;0.15;1
8;4;2024;24;61.36;0.2;1
8;4;2024;25;65.74;0.2;1
8;4;2024;26;62.44;0.175;1
8;4;2024;27;67.41;0.345;1
8;4;2024;28;62.5;0.225;1
8;4;2024;29;66.73;0.275;1
8;4;2024;30;64.24;0.18;1
8;4;2024;31;61.82;0.195;1
8;4;2024;32;70.93;0.28;1
8;4;2024;33;68.91;0.29;1
8;4;2024;34;65.22;0.205;1
8;4;2024;35;65.41;0.23;1
8;4;2024;36;58.13;0.14;1
8;4;2024;37;59.22;0.135;1
8;4;2024;38;61.83;0.22;1
8;4;2024;39;66.62;0.25;1
8;4;2024;40;64.64;0.225;1
8;4;2024;41;62.52;0.22;1
8;4;2024;42;66.22;0.23;1
8;4;2024;43;64.19;0.185;1
8;4;2024;44;63.91;0.22;1
8;4;2024;45;59.98;0.18;1
8;4;2024;46;63.45;0.245;1
8;4;2024;47;60.1;0.215;1
8;4;2024;48;61.35;0.2;1
8;4;2024;49;65.86;0.225;1
8;4;2024;50;64.5;0.235;1
8;4;2024;51;64.61;0.23;1
8;4;2024;52;66.02;0.21;1
8;4;2024;53;64.01;0.215;1
8;4;2024;54;68.2;0.265;1
8;4;2024;55;62.38;0.205;1
8;4;2024;56;67.54;0.27;1
8;4;2024;57;61.95;0.18;1
8;4;2024;58;59.54;0.16;1
8;4;2024;59;63.45;0.205;1
8;4;2024;60;70.11;0.275;1
8;4;2024;61;66.89;0.22;1
8;4;2024;62;63.97;0.185;1
8;4;2024;63;65.25;0.25;1
8;4;2024;64;67.33;0.22;1
8;4;2024;65;58.97;0.14;1
8;4;2024;66;64.17;0.195;1
8;4;2024;67;61.24;0.18;1
8;4;2024;68;67.92;0.26;1
8;4;2024;69;69.08;0.245;1
8;4;2024;70;60.63;0.17;1
8;4;2024;71;62.45;0.24;1
8;4;2024;72;61.18;0.185;1
8;4;2024;73;64.68;0.23;1
8;4;2024;74;65.09;0.205;1
8;4;2024;75;61.68;0.16;1
8;4;2024;76;68.58;0.26;1
8;4;2024;77;62.38;0.18;1
8;4;2024;78;65.71;0.215;1
8;4;2024;79;64.26;0.205;1
8;4;2024;80;66.72;0.245;1
8;4;2024;81;63.19;0.205;1
8;4;2024;82;64.48;0.195;1
8;4;2024;83;61.88;0.185;1
8;4;2024;84;65.51;0.25;1
8;4;2024;85;56.86;0.14;1
8;4;2024;86;56.28;0.13;1
8;4;2024;87;65.49;0.235;1
8;4;2024;88;60.88;0.16;1
8;4;2024;89;64.19;0.205;1
8;4;2024;90;63.97;0.21;1
8;4;2024;91;65.37;0.26;1
8;4;2024;92;64.02;0.245;1
8;4;2024;93;61.68;0.16;1
8;4;2024;94;60.79;0.2;1
8;4;2024;95;65.64;0.255;1
8;4;2024;96;57.27;0.145;1
8;4;2024;97;68.17;0.27;1
8;4;2024;98;58.1;0.155;1
8;4;2024;99;59.52;0.165;1
8;4;2024;100;61.87;0.18;1
10;4;2024;1;61.92;0.18;1
10;4;2024;2;60.62;0.21;1
10;4;2024;3;69.57;0.285;1
10;4;2024;4;55.87;0.125;1
10;4;2024;5;63.64;0.21;1
10;4;2024;6;65.79;0.255;1
10;4;2024;7;62.89;0.2;1
10;4;2024;8;62.52;0.195;1
10;4;2024;9;59.43;0.17;1
10;4;2024;10;59.57;0.155;1
10;4;2024;11;57.15;0.13;1
10;4;2024;12;65.72;0.26;1
10;4;2024;13;63.72;0.225;1
10;4;2024;14;66.26;0.23;1
10;4;2024;15;63.48;0.215;1
10;4;2024;16;59.88;0.17;1
10;4;2024;17;59.73;0.175;1
10;4;2024;18;67.7;0.255;1
10;4;2024;19;66.93;0.205;1
10;4;2024;20;65.79;0.235;1
10;4;2024;21;63.97;0.19;1
10;4;2024;22;69.46;0.245;1
10;4;2024;23;66.14;0.26;1
10;4;2024;24;60.12;0.175;1
10;4;2024;25;62.76;0.18;1
10;4;2024;26;63.89;0.205;1
10;4;2024;27;61.46;0.23;1
10;4;2024;28;57.9;0.17;1
10;4;2024;29;56.94;0.145;1
10;4;2024;30;63.32;0.215;1
10;4;2024;31;64.35;0.23;1
10;4;2024;32;62.77;0.195;1
10;4;2024;33;60.27;0.215;1
10;4;2024;34;58.05;0.13;1
10;4;2024;35;64.45;0.225;1
10;4;2024;36;62.38;0.175;1
10;4;2024;37;62.72;0.195;1
10;4;2024;38;60.22;0.19;1
10;4;2024;39;59.8;0.175;1
10;4;2024;40;61.86;0.2;1
10;4;2024;41;64.76;0.23;1
10;4;2024;42;63.81;0.205;1
10;4;2024;43;58.25;0.145;1
10;4;2024;44;68.78;0.3;1
10;4;2024;45;65.06;0.215;1
10;4;2024;46;62.85;0.17;1
10;4;2024;47;64.45;0.21;1
10;4;2024;48;66.96;0.25;1
10;4;2024;49;65.75;0.225;1
10;4;2024;50;63.97;0.195;1
10;4;2024;51;59.75;0.165;1
10;4;2024;52;61.96;0.18;1
10;4;2024;53;62.36;0.19;1
10;4;2024;54;59.21;0.17;1
10;4;2024;55;69.13;0.8;1
10;4;2024;56;60.81;0.2;1
10;4;2024;57;58.57;0.135;1
10;4;2024;58;67.11;0.28;1
10;4;2024;59;61.96;0.19;1
10;4;2024;60;57.68;0.14;1
10;4;2024;61;60.79;0.155;1
10;4;2024;62;59.89;0.185;1
10;4;2024;63;64.85;0.24;1
10;4;2024;64;59.03;0.17;1
10;4;2024;65;58.69;0.135;1
10;4;2024;66;62.78;0.22;1
10;4;2024;67;61.83;0.175;1
10;4;2024;68;65.33;0.225;1
10;4;2024;69;63.57;0.21;1
10;4;2024;70;65.83;0.25;1
10;4;2024;71;67.51;0.265;1
10;4;2024;72;61.1;0.175;1
10;4;2024;73;61.59;0.18;1
10;4;2024;74;61.73;0.165;1
10;4;2024;75;56.49;0.145;1
10;4;2024;76;59.43;0.16;1
10;4;2024;77;60.44;0.165;1
10;4;2024;78;62.46;0.225;1
10;4;2024;79;67.99;0.25;1
10;4;2024;80;59.33;0.14;1
10;4;2024;81;67.03;0.22;1
10;4;2024;82;67.12;0.235;1
10;4;2024;83;59.67;0.135;1
10;4;2024;84;62.14;0.21;1
10;4;2024;85;64.28;0.195;1
10;4;2024;86;66.26;0.255;1
10;4;2024;87;63.13;0.185;1
10;4;2024;88;68.41;0.285;1
10;4;2024;89;66.44;0.26;1
10;4;2024;90;60.3;0.13;1
10;4;2024;91;64.64;0.22;1
10;4;2024;92;62.89;0.205;1
10;4;2024;93;63.57;0.2;1
10;4;2024;94;71.71;0.28;1
10;4;2024;95;62.23;0.19;1
10;4;2024;96;58.95;0.155;1
10;4;2024;97;62.76;0.195;1
10;4;2024;98;59.9;0.175;1
10;4;2024;99;64.11;0.225;1
10;4;2024;100;63.38;0.215;1
13;4;2024;1;61.59;0.195;1
13;4;2024;2;63.01;0.205;1
13;4;2024;3;62.55;0.21;1
13;4;2024;4;61.92;0.175;1
13;4;2024;5;67.09;0.265;1
13;4;2024;6;54.81;0.1;1
13;4;2024;7;61.97;0.205;1
13;4;2024;8;62.07;0.2;1
13;4;2024;9;64.87;0.2;1
13;4;2024;10;65.09;0.23;1
13;4;2024;11;69;0.29;1
13;4;2024;12;65.47;0.205;1
13;4;2024;13;57.5;0.16;1
13;4;2024;14;62.4;0.215;1
13;4;2024;15;61.97;0.21;1
13;4;2024;16;58.03;0.175;1
13;4;2024;17;63.76;0.225;1
13;4;2024;18;66.07;0.24;1
13;4;2024;19;70.04;0.3;1
13;4;2024;20;62.5;0.205;1
13;4;2024;21;61.2;0.21;1
13;4;2024;22;61.8;0.195;1
13;4;2024;23;63.2;0.19;1
13;4;2024;24;61.8;0.205;1
13;4;2024;25;57.2;0.11;1
13;4;2024;26;65.4;0.235;1
13;4;2024;27;55.7;0.095;1
13;4;2024;28;59;0.145;1
13;4;2024;29;63.6;0.21;1
13;4;2024;30;69.1;0.26;1
13;4;2024;31;65;0.215;1
13;4;2024;32;67.5;0.235;1
13;4;2024;33;65.5;0.23;1
13;4;2024;34;58.3;0.135;1
13;4;2024;35;56;0.14;1
13;4;2024;36;69.5;0.305;1
13;4;2024;37;56.6;0.135;1
13;4;2024;38;65.4;0.195;1
13;4;2024;39;60.7;0.16;1
13;4;2024;40;60.3;0.23;1
13;4;2024;41;61.3;0.19;1
13;4;2024;42;58.1;0.145;1
13;4;2024;43;63;0.185;1
13;4;2024;44;61.9;0.215;1
13;4;2024;45;61.2;0.19;1
13;4;2024;46;59.2;0.175;1
13;4;2024;47;65;0.24;1
13;4;2024;48;62.7;0.215;1
13;4;2024;49;65.7;0.23;1
13;4;2024;50;63.3;0.22;1
13;4;2024;51;65.5;0.21;1
13;4;2024;52;67.7;0.29;1
13;4;2024;53;63.5;0.18;1
13;4;2024;54;72.1;0.275;1
13;4;2024;55;64.8;0.22;1
13;4;2024;56;65.2;0.22;1
13;4;2024;57;63.6;0.165;1
13;4;2024;58;64.3;0.185;1
13;4;2024;59;67.3;0.215;1
13;4;2024;60;68.8;0.23;1
13;4;2024;61;68.4;0.24;1
13;4;2024;62;61.1;0.18;1
13;4;2024;63;65.2;0.135;1
13;4;2024;64;59.4;0.115;1
13;4;2024;65;62.7;0.195;1
13;4;2024;66;60.9;0.16;1
13;4;2024;67;63.9;0.2;1
13;4;2024;68;65.9;0.205;1
13;4;2024;69;64.2;0.225;1
13;4;2024;70;62.2;0.195;1
13;4;2024;71;65.4;0.22;1
13;4;2024;72;61.9;0.185;1
13;4;2024;73;64.1;0.185;1
13;4;2024;74;60.7;0.155;1
13;4;2024;75;58.2;0.115;1
13;4;2024;76;65.7;0.205;1
13;4;2024;77;63.1;0.23;1
13;4;2024;78;63.6;0.205;1
13;4;2024;79;61;0.195;1
13;4;2024;80;69.8;0.285;1
13;4;2024;81;60.3;0.17;1
13;4;2024;82;59;0.14;1
13;4;2024;83;67;0.25;1
13;4;2024;84;59.2;0.19;1
13;4;2024;85;56.8;0.15;1
13;4;2024;86;66.3;0.31;1
13;4;2024;87;62.9;0.18;1
13;4;2024;88;62.5;0.185;1
13;4;2024;89;64.6;0.22;1
13;4;2024;90;65.5;0.23;1
13;4;2024;91;58.2;0.17;1
13;4;2024;92;67.2;0.185;1
13;4;2024;93;58.7;0.12;1
13;4;2024;94;66.7;0.21;1
13;4;2024;95;62.6;0.22;1
13;4;2024;96;61.9;0.21;1
13;4;2024;97;60.8;0.16;1
13;4;2024;98;66;0.235;1
13;4;2024;99;65.2;0.23;1
13;4;2024;100;64.7;0.22;1
16;4;2024;1;59.33;0.175;1
16;4;2024;2;63.06;0.165;1
16;4;2024;3;65.55;0.265;1
16;4;2024;4;60;0.2;1
16;4;2024;5;59;0.19;1
16;4;2024;6;60.81;0.165;1
16;4;2024;7;55.87;0.105;1
16;4;2024;8;61.96;0.17;1
16;4;2024;9;61.57;0.17;1
16;4;2024;10;58.8;0.145;1
16;4;2024;11;58.88;0.195;1
16;4;2024;12;60.71;0.195;1
16;4;2024;13;60.85;0.175;1
16;4;2024;14;61.61;0.125;1
16;4;2024;15;58.29;0.13;1
16;4;2024;16;57.12;0.125;1
16;4;2024;17;72.76;0.265;1
16;4;2024;18;65.57;0.065;1
16;4;2024;19;61.98;0.145;1
16;4;2024;20;63.98;0.185;1
16;4;2024;21;62.11;0.12;1
16;4;2024;22;59.07;0.115;1
16;4;2024;23;57.66;0.1;1
16;4;2024;24;59.97;0.12;1
16;4;2024;25;65.55;0.18;1
16;4;2024;26;65.96;0.23;1
16;4;2024;27;60.03;0.175;1
16;4;2024;28;63.77;0.205;1
16;4;2024;29;62.69;0.2;1
16;4;2024;30;61.82;0.155;1
16;4;2024;31;63.98;0.205;1
16;4;2024;32;69.29;0.18;1
16;4;2024;33;62.82;0.185;1
16;4;2024;34;66.93;0.22;1
16;4;2024;35;62.74;0.21;1
16;4;2024;36;69.55;0.265;1
16;4;2024;37;61.25;0.155;1
16;4;2024;38;61.35;0.2;1
16;4;2024;39;63.98;0.205;1
16;4;2024;40;67.1;0.26;1
16;4;2024;41;63.09;0.195;1
16;4;2024;42;62.23;0.2;1
16;4;2024;43;58.08;0.145;1
16;4;2024;44;61.44;0.175;1
16;4;2024;45;56.36;0.155;1
16;4;2024;46;63.49;0.2;1
16;4;2024;47;62.35;0.16;1
16;4;2024;48;63.45;0.195;1
16;4;2024;49;56.97;0.115;1
16;4;2024;50;56.61;0.135;1
16;4;2024;51;61.71;0.18;1
16;4;2024;52;61.09;0.17;1
16;4;2024;53;61.88;0.205;1
16;4;2024;54;59.77;0.165;1
16;4;2024;55;60.22;0.15;1
16;4;2024;56;63.31;0.215;1
16;4;2024;57;60.93;0.15;1
16;4;2024;58;65.62;0.265;1
16;4;2024;59;59.89;0.19;1
16;4;2024;60;56.25;0.135;1
16;4;2024;61;64.03;0.235;1
16;4;2024;62;67.75;0.265;1
16;4;2024;63;61.03;0.155;1
16;4;2024;64;62.17;0.165;1
16;4;2024;65;59.01;0.18;1
16;4;2024;66;57.91;0.14;1
16;4;2024;67;60.18;0.21;1
16;4;2024;68;66.15;0.275;1
16;4;2024;69;68.33;0.295;1
16;4;2024;70;66.5;0.25;1
16;4;2024;71;64.64;0.245;1
16;4;2024;72;66.22;0.235;1
16;4;2024;73;65.95;0.225;1
16;4;2024;74;62.33;0.195;1
16;4;2024;75;57.97;0.21;1
16;4;2024;76;66.36;0.25;1
16;4;2024;77;60.69;0.17;1
16;4;2024;78;63.55;0.215;1
16;4;2024;79;69.12;0.315;1
16;4;2024;80;53.38;0.115;1
16;4;2024;81;66.65;0.23;1
16;4;2024;82;64.65;0.22;1
16;4;2024;83;55.96;0.15;1
16;4;2024;84;58.44;0.17;1
16;4;2024;85;66.16;0.205;1
16;4;2024;86;57.33;0.16;1
16;4;2024;87;60.84;0.195;1
16;4;2024;88;63.17;0.195;1
16;4;2024;89;64.67;0.22;1
16;4;2024;90;61.98;0.205;1
16;4;2024;91;65.21;0.255;1
16;4;2024;92;67.47;0.25;1
16;4;2024;93;63.12;0.22;1
16;4;2024;94;64.3;0.215;1
16;4;2024;95;69;0.215;1
16;4;2024;96;56.19;0.09;1
16;4;2024;97;63.93;0.205;1
16;4;2024;98;65.87;0.23;1
16;4;2024;99;65.71;0.27;1
16;4;2024;100;69.25;0.23;1
17;4;2024;1;65.5;0.215;1
17;4;2024;2;66.2;0.23;1
17;4;2024;3;60.3;0.175;1
17;4;2024;4;59.5;0.135;1
17;4;2024;5;62.5;0.19;1
17;4;2024;6;62.5;0.24;1
17;4;2024;7;63.3;0.2;1
17;4;2024;8;61.4;0.18;1
17;4;2024;9;59.7;0.195;1
17;4;2024;10;61.8;0.27;1
17;4;2024;11;69.2;0.265;1
17;4;2024;12;59.4;0.185;1
17;4;2024;13;64.8;0.19;1
17;4;2024;14;64.8;0.225;1
17;4;2024;15;62.2;0.18;1
17;4;2024;16;61.4;0.18;1
17;4;2024;17;62;0.205;1
17;4;2024;18;56.5;0.135;1
17;4;2024;19;59.9;0.19;1
17;4;2024;20;57.9;0.175;1
17;4;2024;21;64;0.185;1
17;4;2024;22;56.3;0.125;1
17;4;2024;23;64.9;0.23;1
17;4;2024;24;65.4;0.19;1
17;4;2024;25;63.9;0.19;1
17;4;2024;26;55.8;0.145;1
17;4;2024;27;54.6;0.135;1
17;4;2024;28;55.2;0.1;1
17;4;2024;29;64.7;0.185;1
17;4;2024;30;62.8;0.195;1
17;4;2024;31;61.6;0.21;1
17;4;2024;32;66.9;0.265;1
17;4;2024;33;65;0.225;1
17;4;2024;34;61.5;0.16;1
17;4;2024;35;64.9;0.23;1
17;4;2024;36;67.3;0.23;1
17;4;2024;37;63.6;0.16;1
17;4;2024;38;57;0.135;1
17;4;2024;39;60.8;0.145;1
17;4;2024;40;63.8;0.21;1
17;4;2024;41;59.9;0.15;1
17;4;2024;42;60;0.155;1
17;4;2024;43;62.6;0.17;1
17;4;2024;44;63.5;0.195;1
17;4;2024;45;61.5;0.165;1
17;4;2024;46;63.9;0.225;1
17;4;2024;47;57.2;0.125;1
17;4;2024;48;61.7;0.19;1
17;4;2024;49;63.9;0.24;1
17;4;2024;50;61.2;0.17;1
17;4;2024;51;67.6;0.135;1
17;4;2024;52;63.1;0.15;1
17;4;2024;53;61.2;0.18;1
17;4;2024;54;64.7;0.175;1
17;4;2024;55;63.7;0.135;1
17;4;2024;56;57.6;0.21;1
17;4;2024;57;64.4;0.19;1
17;4;2024;58;69;0.14;1
17;4;2024;59;59.9;0.245;1
17;4;2024;60;66.9;0.15;1
17;4;2024;61;61.4;0.27;1
17;4;2024;62;67.5;0.19;1
17;4;2024;63;61.9;0.135;1
17;4;2024;64;56.3;0.19;1
17;4;2024;65;63.8;0.175;1
17;4;2024;66;61.6;0.175;1
17;4;2024;67;61.2;0.165;1
17;4;2024;68;63.1;0.13;1
17;4;2024;69;59.1;0.18;1
17;4;2024;70;63.8;0.16;1
17;4;2024;71;60.9;0.195;1
17;4;2024;72;61.4;0.125;1
17;4;2024;73;55.6;0.255;1
17;4;2024;74;69.4;0.245;1
17;4;2024;75;63.4;0.18;1
17;4;2024;76;68.8;0.26;1
17;4;2024;77;57.9;0.16;1
17;4;2024;78;58.3;0.135;1
17;4;2024;79;53.9;0.09;1
17;4;2024;80;67.2;0.25;1
17;4;2024;81;64.8;0.225;1
17;4;2024;82;63.5;0.16;1
17;4;2024;83;61.4;0.165;1
17;4;2024;84;60.7;0.195;1
17;4;2024;85;68.2;0.255;1
17;4;2024;86;65.9;0.21;1
17;4;2024;87;58.3;0.13;1
17;4;2024;88;6.9;0.145;1
17;4;2024;89;63.1;0.18;1
17;4;2024;90;67.4;0.225;1
17;4;2024;91;58.7;0.125;1
17;4;2024;92;69.3;0.23;1
17;4;2024;93;63.9;0.195;1
17;4;2024;94;65.9;0.185;1
17;4;2024;95;67.6;0.205;1
17;4;2024;96;71.2;0.255;1
17;4;2024;97;66.7;0.215;1
17;4;2024;98;65.7;0.23;1
17;4;2024;99;63.8;0.21;1
17;4;2024;100;60;0.15;1
19;4;2024;1;63.4;0.215;No
19;4;2024;2;54.8;0.13;No
19;4;2024;3;55.5;0.085;No
19;4;2024;4;64.9;0.185;No
19;4;2024;5;65.3;0.255;No
19;4;2024;6;65.3;0.29;No
19;4;2024;7;64.4;0.2;No
19;4;2024;8;60.7;0.195;No
19;4;2024;9;59.1;0.135;No
19;4;2024;10;53.6;0.115;No
19;4;2024;11;53.8;0.105;No
19;4;2024;12;56.9;0.145;No
19;4;2024;13;57.8;0.185;No
19;4;2024;14;64.1;0.185;No
19;4;2024;15;57.7;0.125;No
19;4;2024;16;63;0.21;No
19;4;2024;17;61.5;0.19;No
19;4;2024;18;61.5;0.185;No
19;4;2024;19;64.2;0.205;No
19;4;2024;20;59.8;0.175;No
19;4;2024;21;65.1;0.235;No
19;4;2024;22;57.9;0.17;No
19;4;2024;23;63.4;0.205;No
19;4;2024;24;53.6;0.11;No
19;4;2024;25;58.2;0.145;No
19;4;2024;26;62.4;0.185;No
19;4;2024;27;62.5;0.215;No
19;4;2024;28;64.3;0.185;No
19;4;2024;29;64.1;0.21;No
19;4;2024;30;60.4;0.175;No
19;4;2024;31;62.7;0.21;No
19;4;2024;32;62.7;0.195;No
19;4;2024;33;60.9;0.18;No
19;4;2024;34;65.7;0.22;No
19;4;2024;35;64.4;0.18;No
19;4;2024;36;60.4;0.165;No
19;4;2024;37;63.4;0.23;No
19;4;2024;38;61.7;0.195;No
19;4;2024;39;62.9;0.225;No
19;4;2024;40;62.9;0.19;No
19;4;2024;41;62.9;0.205;No
19;4;2024;42;62.3;0.18;No
19;4;2024;43;65.4;0.2;No
19;4;2024;44;64.5;0.235;No
19;4;2024;45;64.5;0.205;No
19;4;2024;46;60.3;0.155;No
19;4;2024;47;70.4;0.32;No
19;4;2024;48;69.7;0.295;No
19;4;2024;49;74.4;0.35;No
19;4;2024;50;66.8;0.23;No
19;4;2024;51;59.1;0.13;No
19;4;2024;52;63.1;0.2;No
19;4;2024;53;59.4;0.145;No
19;4;2024;54;65.7;0.21;No
19;4;2024;55;55.9;0.135;No
19;4;2024;56;60.5;0.18;No
19;4;2024;57;63;0.205;No
19;4;2024;58;56.3;0.15;No
19;4;2024;59;59.2;0.16;No
19;4;2024;60;65.9;0.245;No
19;4;2024;61;63.4;0.23;No
19;4;2024;62;55.5;0.105;No
19;4;2024;63;64.8;0.215;No
19;4;2024;64;55.9;0.11;No
19;4;2024;65;63.1;0.16;No
19;4;2024;66;56.8;0.135;No
19;4;2024;67;65.1;0.185;No
19;4;2024;68;63.3;0.14;No
19;4;2024;69;60.5;0.15;No
19;4;2024;70;62.8;0.21;No
19;4;2024;71;62.8;0.22;No
19;4;2024;72;71.2;0.27;No
19;4;2024;73;67.3;0.235;No
19;4;2024;74;65;0.245;No
19;4;2024;75;61.9;0.19;No
19;4;2024;76;63.8;0.245;No
19;4;2024;77;57.9;0.165;No
19;4;2024;78;57.3;0.145;No
19;4;2024;79;63.2;0.205;No
19;4;2024;80;66.2;0.21;No
19;4;2024;81;63.9;0.215;No
19;4;2024;82;63.8;0.22;No
19;4;2024;83;61.3;0.19;No
19;4;2024;84;60.6;0.135;No
19;4;2024;85;61.9;0.17;No
19;4;2024;86;63.1;0.2;No
19;4;2024;87;66;0.255;No
19;4;2024;88;66;0.21;No
19;4;2024;89;66;0.25;No
19;4;2024;90;67.2;0.225;No
19;4;2024;91;63.2;0.195;No
19;4;2024;92;65.3;0.23;No
19;4;2024;93;65.1;0.245;No
19;4;2024;94;62.6;0.215;No
19;4;2024;95;61.5;0.165;No
19;4;2024;96;60.8;0.18;No
19;4;2024;97;58.8;0.16;No
19;4;2024;98;67.8;0.245;No
19;4;2024;99;58.1;0.19;No
19;4;2024;100;66.7;0.255;No
22;4;2024;1;61.4;0.18;No
22;4;2024;2;61.5;0.17;No
22;4;2024;3;59.4;0.175;No
22;4;2024;4;59.6;0.185;No
22;4;2024;5;61.4;0.18;No
22;4;2024;6;66;0.21;No
22;4;2024;7;68.7;0.245;No
22;4;2024;8;64.9;0.215;No
22;4;2024;9;67.2;0.235;No
22;4;2024;10;65.5;0.23;No
22;4;2024;11;64.7;0.205;No
22;4;2024;12;61.6;0.185;No
22;4;2024;13;59.2;0.155;No
22;4;2024;14;67.1;0.24;No
22;4;2024;15;64.5;0.19;No
22;4;2024;16;62;0.185;No
22;4;2024;17;57.4;0.12;No
22;4;2024;18;58.8;0.16;No
22;4;2024;19;64.9;0.215;No
22;4;2024;20;62.4;0.19;No
22;4;2024;21;66.8;0.215;No
22;4;2024;22;60.9;0.17;No
22;4;2024;23;60.5;0.15;No
22;4;2024;24;60.5;0.145;No
22;4;2024;25;60.4;0.195;No
22;4;2024;26;59.4;0.135;No
22;4;2024;27;68.8;0.26;No
22;4;2024;28;64.9;0.19;No
22;4;2024;29;61.2;0.155;No
22;4;2024;30;63.6;0.22;No
22;4;2024;31;66.9;0.26;No
22;4;2024;32;70;0.255;No
22;4;2024;33;62.2;0.185;No
22;4;2024;34;63.1;0.175;No
22;4;2024;35;62;0.19;No
22;4;2024;36;60.4;0.145;No
22;4;2024;37;62.7;0.2;No
22;4;2024;38;64.3;0.215;No
22;4;2024;39;64.7;0.215;No
22;4;2024;40;60.7;0.185;No
22;4;2024;41;59.1;0.14;No
22;4;2024;42;61.8;0.175;No
22;4;2024;43;62.5;0.21;No
22;4;2024;44;63.5;0.19;No
22;4;2024;45;68.2;0.255;No
22;4;2024;46;64.4;0.205;No
22;4;2024;47;64.9;0.23;No
22;4;2024;48;65.2;0.205;No
22;4;2024;49;66.4;0.195;No
22;4;2024;50;64.4;0.185;No
22;4;2024;51;56.8;0.13;No
22;4;2024;52;65.7;0.185;No
22;4;2024;53;60.4;0.165;No
22;4;2024;54;62.5;0.185;No
22;4;2024;55;69.6;0.3;No
22;4;2024;56;67;0.23;No
22;4;2024;57;66.3;0.225;No
22;4;2024;58;62.5;0.17;No
22;4;2024;59;61.3;0.165;No
22;4;2024;60;62.8;0.18;No
22;4;2024;61;65.4;0.225;No
22;4;2024;62;63.6;0.175;No
22;4;2024;63;67.5;0.235;No
22;4;2024;64;64.1;0.22;No
22;4;2024;65;58.5;0.15;No
22;4;2024;66;60;0.17;No
22;4;2024;67;60.5;0.195;No
22;4;2024;68;60.5;0.17;No
22;4;2024;69;64.9;0.21;No
22;4;2024;70;54.6;0.115;No
22;4;2024;71;61.2;0.18;No
22;4;2024;72;66.1;0.275;No
22;4;2024;73;61;0.185;No
22;4;2024;74;61;0.18;No
22;4;2024;75;56.3;0.15;No
22;4;2024;76;60.4;0.17;No
22;4;2024;77;62.7;0.205;No
22;4;2024;78;71.7;0.28;No
22;4;2024;79;66.2;0.19;No
22;4;2024;80;63.6;0.21;No
22;4;2024;81;58.1;0.16;No
22;4;2024;82;61;0.18;No
22;4;2024;83;59.6;0.15;No
22;4;2024;84;58.3;0.16;No
22;4;2024;85;60.1;0.155;No
22;4;2024;86;63.9;0.23;No
22;4;2024;87;60.3;0.165;No
22;4;2024;88;64.1;0.22;No
22;4;2024;89;64.1;0.18;No
22;4;2024;90;58.9;0.14;No
22;4;2024;91;59.4;0.155;No
22;4;2024;92;59.4;0.15;No
22;4;2024;93;59.4;0.19;No
22;4;2024;94;56.3;0.105;No
22;4;2024;95;63.6;0.165;No
22;4;2024;96;60.7;0.175;No
22;4;2024;97;52.3;0.1;No
22;4;2024;98;59.4;0.17;No
22;4;2024;99;54.3;0.11;No
22;4;2024;100;67.1;0.23;No
24;4;2024;1;63.18;0.155;1
24;4;2024;2;59.57;0.15;1
24;4;2024;3;64.6;0.22;1
24;4;2024;4;66.46;0.2;1
24;4;2024;5;60.75;0.17;1
24;4;2024;6;59.02;0.14;1
24;4;2024;7;66.41;0.23;1
24;4;2024;8;57.91;0.14;1
24;4;2024;9;66.53;0.2;1
24;4;2024;10;62.97;0.17;1
24;4;2024;11;61.14;0.17;1
24;4;2024;12;71.34;0.27;1
24;4;2024;13;66.48;0.255;1
24;4;2024;14;65.65;0.235;1
24;4;2024;15;63.47;0.2;1
24;4;2024;16;51.73;0.095;1
24;4;2024;17;65.67;0.21;1
24;4;2024;18;68.53;0.195;1
24;4;2024;19;60.07;0.175;1
24;4;2024;20;62.5;0.205;1
24;4;2024;21;59.93;0.165;1
24;4;2024;22;60.09;0.135;1
24;4;2024;23;62.84;0.21;1
24;4;2024;24;63.47;0.175;1
24;4;2024;25;59.06;0.135;1
24;4;2024;26;67.74;0.23;1
24;4;2024;27;58.03;0.13;1
24;4;2024;28;63.36;0.185;1
24;4;2024;29;65.27;0.22;1
24;4;2024;30;56.3;0.14;1
24;4;2024;31;63.57;0.18;1
24;4;2024;32;58.98;0.13;1
24;4;2024;33;60.95;0.175;1
24;4;2024;34;59.08;0.16;1
24;4;2024;35;61.48;0.175;1
24;4;2024;36;65.6;0.205;1
24;4;2024;37;57.91;0.145;1
24;4;2024;38;53.34;0.085;1
24;4;2024;39;59.36;0.155;1
