date;year;length;weight;stage;age;trap count;total count;;;;;;
07-06-2000;2000;59.15;0.130;4;0;NA;NA;;;;;;
07-06-2000;2000;62.64;0.190;5;0;NA;NA;;;;;;
07-06-2000;2000;57.40;0.140;6;0;NA;NA;;;;;;
07-06-2000;2000;62.51;0.170;4;0;NA;NA;;;;;;
07-06-2000;2000;59.12;0.140;7;0;NA;NA;;;;;;
07-06-2000;2000;59.65;0.150;5;0;NA;NA;;;;;;
07-06-2000;2000;61.01;0.150;5;0;NA;NA;;;;;;
07-06-2000;2000;63.98;0.180;4;0;NA;NA;;;;;;
07-06-2000;2000;60.34;0.150;6;0;NA;NA;;;;;;
07-06-2000;2000;60.63;0.180;6;0;NA;NA;;;;;;
07-06-2000;2000;65.31;0.180;5;0;NA;NA;;;;;;
07-06-2000;2000;57.79;0.120;4;0;NA;NA;;;;;;
07-06-2000;2000;56.69;0.120;4;0;NA;NA;;;;;;
07-06-2000;2000;55.36;0.130;7;0;NA;NA;;;;;;
09-06-2000;2000;60.58;0.170;4;0;NA;NA;;;;;;
09-06-2000;2000;59.80;0.150;5;0;NA;NA;;;;;;
09-06-2000;2000;57.04;0.130;5;0;NA;NA;;;;;;
09-06-2000;2000;62.13;0.170;4;0;NA;NA;;;;;;
09-06-2000;2000;60.87;0.150;6;0;NA;NA;;;;;;
09-06-2000;2000;63.70;0.170;5;0;NA;NA;;;;;;
09-06-2000;2000;62.62;0.160;5;0;NA;NA;;;;;;
09-06-2000;2000;59.18;0.110;6;0;NA;NA;;;;;;
09-06-2000;2000;61.96;0.130;6;0;NA;NA;;;;;;
09-06-2000;2000;53.20;0.100;6;0;NA;NA;;;;;;
09-06-2000;2000;63.04;0.180;6;0;NA;NA;;;;;;
09-06-2000;2000;61.93;0.160;5;0;NA;NA;;;;;;
09-06-2000;2000;56.93;0.110;5;0;NA;NA;;;;;;
09-06-2000;2000;61.80;0.140;4;0;NA;NA;;;;;;
09-06-2000;2000;60.08;0.160;5;0;NA;NA;;;;;;
09-06-2000;2000;64.54;0.160;6;0;NA;NA;;;;;;
09-06-2000;2000;57.35;0.090;6;0;NA;NA;;;;;;
09-06-2000;2000;60.37;0.160;7;0;NA;NA;;;;;;
09-06-2000;2000;54.22;0.120;7;0;NA;NA;;;;;;
09-06-2000;2000;55.11;0.110;4;0;NA;NA;;;;;;
09-06-2000;2000;58.83;0.150;4;0;NA;NA;;;;;;
09-06-2000;2000;57.62;0.140;5;0;NA;NA;;;;;;
09-06-2000;2000;60.51;0.140;6;0;NA;NA;;;;;;
09-06-2000;2000;61.65;0.170;4;0;NA;NA;;;;;;
09-06-2000;2000;60.32;0.150;6;0;NA;NA;;;;;;
09-06-2000;2000;60.09;0.160;4;0;NA;NA;;;;;;
09-06-2000;2000;61.27;0.140;6;0;NA;NA;;;;;;
09-06-2000;2000;63.93;0.170;3;0;NA;NA;;;;;;
09-06-2000;2000;61.58;0.170;6;0;NA;NA;;;;;;
09-06-2000;2000;56.50;0.110;5;0;NA;NA;;;;;;
09-06-2000;2000;58.41;0.140;3;0;NA;NA;;;;;;
09-06-2000;2000;59.20;0.140;5;0;NA;NA;;;;;;
09-06-2000;2000;59.55;0.140;7;0;NA;NA;;;;;;
09-06-2000;2000;63.99;0.180;7;0;NA;NA;;;;;;
09-06-2000;2000;57.38;0.150;7;0;NA;NA;;;;;;
09-06-2000;2000;66.98;0.200;4;0;NA;NA;;;;;;
09-06-2000;2000;60.80;0.150;6;0;NA;NA;;;;;;
09-06-2000;2000;57.33;0.120;6;0;NA;NA;;;;;;
09-06-2000;2000;58.01;0.120;7;0;NA;NA;;;;;;
09-06-2000;2000;54.48;0.130;6;0;NA;NA;;;;;;
09-06-2000;2000;59.90;0.130;6;0;NA;NA;;;;;;
09-06-2000;2000;56.38;0.130;6;0;NA;NA;;;;;;
09-06-2000;2000;60.58;0.170;4;0;NA;NA;;;;;;
09-06-2000;2000;60.16;0.140;4;0;NA;NA;;;;;;
09-06-2000;2000;59.23;0.150;6;0;NA;NA;;;;;;
09-06-2000;2000;58.51;0.150;6;0;NA;NA;;;;;;
09-06-2000;2000;60.60;0.110;5;0;NA;NA;;;;;;
09-06-2000;2000;61.55;0.160;6;0;NA;NA;;;;;;
09-06-2000;2000;60.23;0.140;5;0;NA;NA;;;;;;
09-06-2000;2000;61.79;0.170;6;0;NA;NA;;;;;;
12-06-2000;2000;56.48;0.120;5;0;NA;NA;;;;;;
12-06-2000;2000;59.29;0.150;6;0;NA;NA;;;;;;
12-06-2000;2000;58.87;0.130;6;0;NA;NA;;;;;;
12-06-2000;2000;56.84;0.120;6;0;NA;NA;;;;;;
12-06-2000;2000;60.47;0.140;5;0;NA;NA;;;;;;
12-06-2000;2000;60.58;0.130;7;0;NA;NA;;;;;;
12-06-2000;2000;62.64;0.150;6;0;NA;NA;;;;;;
12-06-2000;2000;64.13;0.170;6;0;NA;NA;;;;;;
12-06-2000;2000;60.27;0.140;6;0;NA;NA;;;;;;
12-06-2000;2000;63.96;0.170;6;0;NA;NA;;;;;;
12-06-2000;2000;59.10;0.120;5;0;NA;NA;;;;;;
12-06-2000;2000;63.17;0.150;5;0;NA;NA;;;;;;
12-06-2000;2000;62.86;0.170;5;0;NA;NA;;;;;;
12-06-2000;2000;57.91;0.150;6;0;NA;NA;;;;;;
12-06-2000;2000;59.96;0.140;6;0;NA;NA;;;;;;
12-06-2000;2000;58.49;0.120;6;0;NA;NA;;;;;;
12-06-2000;2000;57.48;0.120;5;0;NA;NA;;;;;;
12-06-2000;2000;61.79;0.160;6;0;NA;NA;;;;;;
12-06-2000;2000;59.77;0.180;6;0;NA;NA;;;;;;
12-06-2000;2000;60.82;0.140;7;0;NA;NA;;;;;;
12-06-2000;2000;59.43;0.130;6;0;NA;NA;;;;;;
12-06-2000;2000;62.47;0.180;6;0;NA;NA;;;;;;
12-06-2000;2000;59.48;0.160;6;0;NA;NA;;;;;;
12-06-2000;2000;61.48;0.160;6;0;NA;NA;;;;;;
12-06-2000;2000;54.72;0.130;6;0;NA;NA;;;;;;
12-06-2000;2000;56.34;0.120;6;0;NA;NA;;;;;;
12-06-2000;2000;60.94;0.150;7;0;NA;NA;;;;;;
12-06-2000;2000;52.50;0.110;7;0;NA;NA;;;;;;
12-06-2000;2000;53.80;0.120;6;0;NA;NA;;;;;;
12-06-2000;2000;53.90;0.120;6;0;NA;NA;;;;;;
12-06-2000;2000;59.47;0.140;7;0;NA;NA;;;;;;
12-06-2000;2000;58.29;0.140;5;0;NA;NA;;;;;;
12-06-2000;2000;55.78;0.120;6;0;NA;NA;;;;;;
12-06-2000;2000;56.02;0.120;7;0;NA;NA;;;;;;
12-06-2000;2000;58.58;0.150;6;0;NA;NA;;;;;;
12-06-2000;2000;69.31;0.230;6;0;NA;NA;;;;;;
12-06-2000;2000;58.66;0.150;6;0;NA;NA;;;;;;
12-06-2000;2000;59.55;0.140;6;0;NA;NA;;;;;;
12-06-2000;2000;57.48;0.130;5;0;NA;NA;;;;;;
12-06-2000;2000;62.00;0.160;3;0;NA;NA;;;;;;
12-06-2000;2000;61.71;0.140;7;0;NA;NA;;;;;;
12-06-2000;2000;62.14;0.180;6;0;NA;NA;;;;;;
12-06-2000;2000;58.47;0.130;7;0;NA;NA;;;;;;
12-06-2000;2000;55.55;0.110;6;0;NA;NA;;;;;;
12-06-2000;2000;63.70;0.180;7;0;NA;NA;;;;;;
12-06-2000;2000;64.86;0.170;7;0;NA;NA;;;;;;
12-06-2000;2000;57.32;0.140;7;0;NA;NA;;;;;;
12-06-2000;2000;58.09;0.140;7;0;NA;NA;;;;;;
12-06-2000;2000;59.04;0.140;6;0;NA;NA;;;;;;
12-06-2000;2000;60.95;0.160;6;0;NA;NA;;;;;;
14-06-2000;2000;58.09;0.140;6;0;NA;NA;;;;;;
14-06-2000;2000;59.69;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;60.99;0.140;6;0;NA;NA;;;;;;
14-06-2000;2000;58.22;0.110;7;0;NA;NA;;;;;;
14-06-2000;2000;59.58;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;60.57;0.120;7;0;NA;NA;;;;;;
14-06-2000;2000;61.20;0.150;6;0;NA;NA;;;;;;
14-06-2000;2000;60.91;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;59.54;0.150;4;0;NA;NA;;;;;;
14-06-2000;2000;60.38;0.140;6;0;NA;NA;;;;;;
14-06-2000;2000;60.75;0.130;5;0;NA;NA;;;;;;
14-06-2000;2000;60.60;0.160;5;0;NA;NA;;;;;;
14-06-2000;2000;62.41;0.190;6;0;NA;NA;;;;;;
14-06-2000;2000;59.11;0.130;6;0;NA;NA;;;;;;
14-06-2000;2000;63.46;0.210;5;0;NA;NA;;;;;;
14-06-2000;2000;62.73;0.130;5;0;NA;NA;;;;;;
14-06-2000;2000;59.78;0.160;7;0;NA;NA;;;;;;
14-06-2000;2000;66.82;0.190;7;0;NA;NA;;;;;;
14-06-2000;2000;66.26;0.160;6;0;NA;NA;;;;;;
14-06-2000;2000;61.05;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;60.54;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;58.26;0.150;7;0;NA;NA;;;;;;
14-06-2000;2000;55.11;0.100;5;0;NA;NA;;;;;;
14-06-2000;2000;62.81;0.170;6;0;NA;NA;;;;;;
14-06-2000;2000;57.30;0.140;7;0;NA;NA;;;;;;
14-06-2000;2000;60.13;0.140;6;0;NA;NA;;;;;;
14-06-2000;2000;62.63;0.150;6;0;NA;NA;;;;;;
14-06-2000;2000;60.80;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;60.34;0.130;6;0;NA;NA;;;;;;
14-06-2000;2000;55.96;0.130;6;0;NA;NA;;;;;;
14-06-2000;2000;61.66;0.180;6;0;NA;NA;;;;;;
14-06-2000;2000;60.17;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;62.89;0.180;6;0;NA;NA;;;;;;
14-06-2000;2000;55.04;0.090;5;0;NA;NA;;;;;;
14-06-2000;2000;54.73;0.110;5;0;NA;NA;;;;;;
14-06-2000;2000;55.01;0.120;6;0;NA;NA;;;;;;
14-06-2000;2000;60.69;0.140;5;0;NA;NA;;;;;;
14-06-2000;2000;60.73;0.120;5;0;NA;NA;;;;;;
14-06-2000;2000;61.74;0.130;6;0;NA;NA;;;;;;
14-06-2000;2000;56.90;0.110;7;0;NA;NA;;;;;;
14-06-2000;2000;65.83;0.190;6;0;NA;NA;;;;;;
14-06-2000;2000;60.19;0.140;6;0;NA;NA;;;;;;
14-06-2000;2000;61.45;0.130;7;0;NA;NA;;;;;;
14-06-2000;2000;59.29;0.130;6;0;NA;NA;;;;;;
14-06-2000;2000;57.06;0.100;5;0;NA;NA;;;;;;
14-06-2000;2000;62.83;0.180;6;0;NA;NA;;;;;;
14-06-2000;2000;59.63;0.150;6;0;NA;NA;;;;;;
14-06-2000;2000;61.26;0.120;5;0;NA;NA;;;;;;
14-06-2000;2000;66.01;0.180;6;0;NA;NA;;;;;;
14-06-2000;2000;63.53;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;56.70;0.100;6;0;NA;NA;;;;;;
16-06-2000;2000;54.80;0.100;7;0;NA;NA;;;;;;
16-06-2000;2000;63.33;0.170;6;0;NA;NA;;;;;;
16-06-2000;2000;63.32;0.160;5;0;NA;NA;;;;;;
16-06-2000;2000;63.93;0.160;5;0;NA;NA;;;;;;
16-06-2000;2000;62.42;0.120;6;0;NA;NA;;;;;;
16-06-2000;2000;56.93;0.100;6;0;NA;NA;;;;;;
16-06-2000;2000;59.86;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;58.09;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;58.97;0.130;5;0;NA;NA;;;;;;
16-06-2000;2000;64.15;0.170;5;0;NA;NA;;;;;;
16-06-2000;2000;62.62;0.130;6;0;NA;NA;;;;;;
16-06-2000;2000;60.37;0.150;5;0;NA;NA;;;;;;
16-06-2000;2000;62.59;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;59.35;0.130;6;0;NA;NA;;;;;;
16-06-2000;2000;64.21;0.190;6;0;NA;NA;;;;;;
16-06-2000;2000;63.12;0.140;5;0;NA;NA;;;;;;
16-06-2000;2000;60.40;0.160;5;0;NA;NA;;;;;;
16-06-2000;2000;61.03;0.150;5;0;NA;NA;;;;;;
16-06-2000;2000;63.60;0.200;6;0;NA;NA;;;;;;
16-06-2000;2000;60.00;0.120;6;0;NA;NA;;;;;;
16-06-2000;2000;55.59;0.120;4;0;NA;NA;;;;;;
16-06-2000;2000;65.57;0.180;4;0;NA;NA;;;;;;
16-06-2000;2000;59.17;0.140;5;0;NA;NA;;;;;;
16-06-2000;2000;62.43;0.170;5;0;NA;NA;;;;;;
16-06-2000;2000;58.53;0.140;5;0;NA;NA;;;;;;
16-06-2000;2000;57.97;0.130;6;0;NA;NA;;;;;;
16-06-2000;2000;62.05;0.160;5;0;NA;NA;;;;;;
16-06-2000;2000;59.66;0.120;6;0;NA;NA;;;;;;
16-06-2000;2000;60.63;0.140;6;0;NA;NA;;;;;;
16-06-2000;2000;59.08;0.140;5;0;NA;NA;;;;;;
16-06-2000;2000;56.82;0.120;6;0;NA;NA;;;;;;
16-06-2000;2000;59.64;0.140;5;0;NA;NA;;;;;;
16-06-2000;2000;57.30;0.120;6;0;NA;NA;;;;;;
16-06-2000;2000;62.16;0.160;5;0;NA;NA;;;;;;
16-06-2000;2000;59.10;0.130;6;0;NA;NA;;;;;;
16-06-2000;2000;59.37;0.130;7;0;NA;NA;;;;;;
16-06-2000;2000;61.68;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;60.75;0.160;5;0;NA;NA;;;;;;
16-06-2000;2000;62.65;0.140;6;0;NA;NA;;;;;;
16-06-2000;2000;58.09;0.130;5;0;NA;NA;;;;;;
16-06-2000;2000;60.08;0.140;7;0;NA;NA;;;;;;
16-06-2000;2000;61.74;0.140;6;0;NA;NA;;;;;;
16-06-2000;2000;62.21;0.150;7;0;NA;NA;;;;;;
16-06-2000;2000;62.38;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;56.11;0.120;5;0;NA;NA;;;;;;
16-06-2000;2000;60.31;0.140;6;0;NA;NA;;;;;;
16-06-2000;2000;56.57;0.110;6;0;NA;NA;;;;;;
16-06-2000;2000;59.74;0.150;6;0;NA;NA;;;;;;
16-06-2000;2000;60.89;0.170;7;0;NA;NA;;;;;;
19-06-2000;2000;65.92;0.200;7;0;NA;NA;;;;;;
19-06-2000;2000;60.40;0.160;7;0;NA;NA;;;;;;
19-06-2000;2000;62.93;0.150;6;0;NA;NA;;;;;;
19-06-2000;2000;58.45;0.130;6;0;NA;NA;;;;;;
19-06-2000;2000;58.30;0.120;5;0;NA;NA;;;;;;
19-06-2000;2000;60.39;0.150;5;0;NA;NA;;;;;;
19-06-2000;2000;65.33;0.190;6;0;NA;NA;;;;;;
19-06-2000;2000;56.62;0.130;7;0;NA;NA;;;;;;
19-06-2000;2000;61.12;0.180;7;0;NA;NA;;;;;;
19-06-2000;2000;62.95;0.160;4;0;NA;NA;;;;;;
19-06-2000;2000;56.73;0.110;7;0;NA;NA;;;;;;
19-06-2000;2000;56.68;0.140;5;0;NA;NA;;;;;;
19-06-2000;2000;61.45;0.170;7;0;NA;NA;;;;;;
19-06-2000;2000;61.40;0.160;6;0;NA;NA;;;;;;
19-06-2000;2000;67.97;0.200;6;0;NA;NA;;;;;;
19-06-2000;2000;54.99;0.130;7;0;NA;NA;;;;;;
19-06-2000;2000;58.45;0.150;5;0;NA;NA;;;;;;
19-06-2000;2000;58.73;0.140;6;0;NA;NA;;;;;;
19-06-2000;2000;55.47;0.140;6;0;NA;NA;;;;;;
19-06-2000;2000;57.64;0.130;7;0;NA;NA;;;;;;
19-06-2000;2000;57.66;0.130;6;0;NA;NA;;;;;;
19-06-2000;2000;57.65;0.130;7;0;NA;NA;;;;;;
19-06-2000;2000;59.57;0.140;6;0;NA;NA;;;;;;
19-06-2000;2000;59.53;0.140;7;0;NA;NA;;;;;;
19-06-2000;2000;66.97;0.220;7;0;NA;NA;;;;;;
19-06-2000;2000;58.28;0.140;7;0;NA;NA;;;;;;
19-06-2000;2000;56.38;0.140;7;0;NA;NA;;;;;;
19-06-2000;2000;61.45;0.170;7;0;NA;NA;;;;;;
19-06-2000;2000;56.96;0.140;7;0;NA;NA;;;;;;
19-06-2000;2000;55.63;0.120;7;0;NA;NA;;;;;;
19-06-2000;2000;53.73;0.110;6;0;NA;NA;;;;;;
19-06-2000;2000;59.98;0.140;6;0;NA;NA;;;;;;
19-06-2000;2000;58.30;0.130;5;0;NA;NA;;;;;;
19-06-2000;2000;56.14;0.120;5;0;NA;NA;;;;;;
19-06-2000;2000;54.35;0.130;6;0;NA;NA;;;;;;
19-06-2000;2000;51.83;0.090;7;0;NA;NA;;;;;;
19-06-2000;2000;55.96;0.120;6;0;NA;NA;;;;;;
19-06-2000;2000;57.42;0.130;5;0;NA;NA;;;;;;
19-06-2000;2000;51.94;0.100;7;0;NA;NA;;;;;;
19-06-2000;2000;52.34;0.090;6;0;NA;NA;;;;;;
19-06-2000;2000;54.90;0.130;7;0;NA;NA;;;;;;
19-06-2000;2000;60.98;0.170;6;0;NA;NA;;;;;;
19-06-2000;2000;57.69;0.140;7;0;NA;NA;;;;;;
19-06-2000;2000;62.99;0.170;7;0;NA;NA;;;;;;
19-06-2000;2000;56.95;0.140;7;0;NA;NA;;;;;;
19-06-2000;2000;58.89;0.140;4;0;NA;NA;;;;;;
19-06-2000;2000;56.41;0.110;6;0;NA;NA;;;;;;
19-06-2000;2000;58.85;0.140;6;0;NA;NA;;;;;;
19-06-2000;2000;58.22;0.110;5;0;NA;NA;;;;;;
19-06-2000;2000;63.40;0.180;5;0;NA;NA;;;;;;
21-06-2000;2000;64.36;0.170;6;0;NA;NA;;;;;;
21-06-2000;2000;58.12;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;59.09;0.120;6;0;NA;NA;;;;;;
21-06-2000;2000;65.34;0.160;7;0;NA;NA;;;;;;
21-06-2000;2000;64.09;0.170;7;0;NA;NA;;;;;;
21-06-2000;2000;63.83;0.170;6;0;NA;NA;;;;;;
21-06-2000;2000;57.68;0.110;6;0;NA;NA;;;;;;
21-06-2000;2000;57.50;0.120;6;0;NA;NA;;;;;;
21-06-2000;2000;60.37;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;60.00;0.140;7;0;NA;NA;;;;;;
21-06-2000;2000;65.59;0.160;6;0;NA;NA;;;;;;
21-06-2000;2000;57.84;0.130;6;0;NA;NA;;;;;;
21-06-2000;2000;56.02;0.120;7;0;NA;NA;;;;;;
21-06-2000;2000;65.56;0.190;5;0;NA;NA;;;;;;
21-06-2000;2000;60.04;0.130;6;0;NA;NA;;;;;;
21-06-2000;2000;53.78;0.090;6;0;NA;NA;;;;;;
21-06-2000;2000;59.32;0.150;7;0;NA;NA;;;;;;
21-06-2000;2000;58.43;0.140;6;0;NA;NA;;;;;;
21-06-2000;2000;62.44;0.150;6;0;NA;NA;;;;;;
21-06-2000;2000;56.07;0.130;6;0;NA;NA;;;;;;
21-06-2000;2000;57.83;0.120;7;0;NA;NA;;;;;;
21-06-2000;2000;57.48;0.150;5;0;NA;NA;;;;;;
21-06-2000;2000;58.36;0.120;7;0;NA;NA;;;;;;
21-06-2000;2000;61.53;0.160;6;0;NA;NA;;;;;;
21-06-2000;2000;59.15;0.160;7;0;NA;NA;;;;;;
21-06-2000;2000;63.44;0.150;7;0;NA;NA;;;;;;
21-06-2000;2000;57.16;0.130;5;0;NA;NA;;;;;;
21-06-2000;2000;60.08;0.150;7;0;NA;NA;;;;;;
21-06-2000;2000;59.16;0.150;6;0;NA;NA;;;;;;
21-06-2000;2000;54.26;0.100;7;0;NA;NA;;;;;;
21-06-2000;2000;54.90;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;56.20;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;57.88;0.120;7;0;NA;NA;;;;;;
21-06-2000;2000;60.90;0.160;7;0;NA;NA;;;;;;
21-06-2000;2000;61.17;0.170;7;0;NA;NA;;;;;;
21-06-2000;2000;57.83;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;55.79;0.090;7;0;NA;NA;;;;;;
21-06-2000;2000;59.90;0.140;7;0;NA;NA;;;;;;
21-06-2000;2000;58.16;0.140;6;0;NA;NA;;;;;;
21-06-2000;2000;62.78;0.140;6;0;NA;NA;;;;;;
21-06-2000;2000;58.71;0.140;7;0;NA;NA;;;;;;
21-06-2000;2000;63.64;0.160;6;0;NA;NA;;;;;;
21-06-2000;2000;57.21;0.120;7;0;NA;NA;;;;;;
21-06-2000;2000;62.64;0.180;7;0;NA;NA;;;;;;
21-06-2000;2000;58.68;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;56.95;0.130;6;0;NA;NA;;;;;;
21-06-2000;2000;63.26;0.170;5;0;NA;NA;;;;;;
21-06-2000;2000;57.93;0.130;7;0;NA;NA;;;;;;
21-06-2000;2000;55.34;0.120;7;0;NA;NA;;;;;;
21-06-2000;2000;63.17;0.190;5;0;NA;NA;;;;;;
23-06-2000;2000;61.01;0.150;7;0;NA;NA;;;;;;
23-06-2000;2000;60.48;0.130;7;0;NA;NA;;;;;;
23-06-2000;2000;58.79;0.120;6;0;NA;NA;;;;;;
23-06-2000;2000;62.58;0.150;6;0;NA;NA;;;;;;
23-06-2000;2000;53.35;0.100;7;0;NA;NA;;;;;;
23-06-2000;2000;59.36;0.120;7;0;NA;NA;;;;;;
23-06-2000;2000;57.69;0.100;5;0;NA;NA;;;;;;
23-06-2000;2000;52.58;0.090;7;0;NA;NA;;;;;;
23-06-2000;2000;55.64;0.110;7;0;NA;NA;;;;;;
23-06-2000;2000;60.86;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;57.37;0.120;7;0;NA;NA;;;;;;
23-06-2000;2000;59.62;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;58.37;0.110;5;0;NA;NA;;;;;;
23-06-2000;2000;67.35;0.230;7;0;NA;NA;;;;;;
23-06-2000;2000;56.42;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;53.52;0.130;7;0;NA;NA;;;;;;
23-06-2000;2000;57.93;0.120;6;0;NA;NA;;;;;;
23-06-2000;2000;68.26;0.220;6;0;NA;NA;;;;;;
23-06-2000;2000;61.07;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;60.67;0.170;6;0;NA;NA;;;;;;
23-06-2000;2000;58.89;0.150;6;0;NA;NA;;;;;;
23-06-2000;2000;58.98;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;63.03;0.150;6;0;NA;NA;;;;;;
23-06-2000;2000;57.60;0.110;5;0;NA;NA;;;;;;
23-06-2000;2000;64.43;0.150;7;0;NA;NA;;;;;;
23-06-2000;2000;57.89;0.120;6;0;NA;NA;;;;;;
23-06-2000;2000;61.53;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;60.82;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;61.87;0.170;7;0;NA;NA;;;;;;
23-06-2000;2000;55.94;0.110;6;0;NA;NA;;;;;;
23-06-2000;2000;61.79;0.130;7;0;NA;NA;;;;;;
23-06-2000;2000;62.56;0.150;7;0;NA;NA;;;;;;
23-06-2000;2000;58.52;0.120;7;0;NA;NA;;;;;;
23-06-2000;2000;61.49;0.160;7;0;NA;NA;;;;;;
23-06-2000;2000;56.08;0.110;7;0;NA;NA;;;;;;
23-06-2000;2000;57.51;0.120;7;0;NA;NA;;;;;;
23-06-2000;2000;61.10;0.110;7;0;NA;NA;;;;;;
23-06-2000;2000;61.43;0.140;6;0;NA;NA;;;;;;
23-06-2000;2000;50.41;0.090;6;0;NA;NA;;;;;;
23-06-2000;2000;60.62;0.130;7;0;NA;NA;;;;;;
23-06-2000;2000;63.40;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;56.85;0.120;7;0;NA;NA;;;;;;
23-06-2000;2000;57.91;0.120;7;0;NA;NA;;;;;;
23-06-2000;2000;57.33;0.130;7;0;NA;NA;;;;;;
23-06-2000;2000;63.94;0.140;7;0;NA;NA;;;;;;
23-06-2000;2000;64.21;0.130;7;0;NA;NA;;;;;;
23-06-2000;2000;57.61;0.140;5;0;NA;NA;;;;;;
23-06-2000;2000;54.21;0.100;7;0;NA;NA;;;;;;
23-06-2000;2000;59.99;0.130;5;0;NA;NA;;;;;;
23-06-2000;2000;58.14;0.140;7;0;NA;NA;;;;;;
26-06-2000;2000;58.02;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;58.58;0.120;5;0;NA;NA;;;;;;
26-06-2000;2000;58.92;0.150;6;0;NA;NA;;;;;;
26-06-2000;2000;59.87;0.120;6;0;NA;NA;;;;;;
26-06-2000;2000;57.12;0.120;5;0;NA;NA;;;;;;
26-06-2000;2000;59.41;0.110;6;0;NA;NA;;;;;;
26-06-2000;2000;65.88;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;56.61;0.110;6;0;NA;NA;;;;;;
26-06-2000;2000;57.77;0.130;6;0;NA;NA;;;;;;
26-06-2000;2000;57.53;0.100;6;0;NA;NA;;;;;;
26-06-2000;2000;52.83;0.100;4;0;NA;NA;;;;;;
26-06-2000;2000;55.13;0.130;6;0;NA;NA;;;;;;
26-06-2000;2000;61.31;0.140;4;0;NA;NA;;;;;;
26-06-2000;2000;59.17;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;54.43;0.120;5;0;NA;NA;;;;;;
26-06-2000;2000;52.07;0.100;5;0;NA;NA;;;;;;
26-06-2000;2000;58.93;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;56.32;0.140;4;0;NA;NA;;;;;;
26-06-2000;2000;54.12;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;59.96;0.120;6;0;NA;NA;;;;;;
26-06-2000;2000;53.21;0.140;5;0;NA;NA;;;;;;
26-06-2000;2000;58.86;0.140;6;0;NA;NA;;;;;;
26-06-2000;2000;57.23;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;61.92;0.150;4;0;NA;NA;;;;;;
26-06-2000;2000;58.17;0.130;6;0;NA;NA;;;;;;
26-06-2000;2000;56.44;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;54.83;0.100;4;0;NA;NA;;;;;;
26-06-2000;2000;60.55;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;59.95;0.160;6;0;NA;NA;;;;;;
26-06-2000;2000;56.61;0.140;5;0;NA;NA;;;;;;
26-06-2000;2000;54.22;0.140;5;0;NA;NA;;;;;;
26-06-2000;2000;62.33;0.160;6;0;NA;NA;;;;;;
26-06-2000;2000;60.09;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;58.72;0.120;6;0;NA;NA;;;;;;
26-06-2000;2000;62.26;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;60.85;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;57.11;0.130;6;0;NA;NA;;;;;;
26-06-2000;2000;59.29;0.140;6;0;NA;NA;;;;;;
26-06-2000;2000;55.62;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;61.16;0.150;5;0;NA;NA;;;;;;
26-06-2000;2000;62.73;0.160;6;0;NA;NA;;;;;;
26-06-2000;2000;55.17;0.120;4;0;NA;NA;;;;;;
26-06-2000;2000;58.88;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;60.71;0.150;6;0;NA;NA;;;;;;
26-06-2000;2000;56.31;0.130;5;0;NA;NA;;;;;;
26-06-2000;2000;61.13;0.140;6;0;NA;NA;;;;;;
